"","GEN","Matrícula","Nombre_Carrera","Nombre_Plantel","Turno","Situacion","Materia","Tema_Especifico","Calificacion","Periodo_Certificacion"
"512","04","04-003-1244","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","C",1-12-21
"513","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO ADMINISTRATIVO","DERECHO ADMINISTRATIVO","C",1-12-21
"514","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"515","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","C",1-12-21
"516","04","04-003-1244","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","NC",1-03-22
"517","04","04-003-1244","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","NC",1-06-22
"518","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-22
"519","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-22
"520","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-06-22
"521","04","04-003-1244","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-22
"522","04","04-003-1244","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-22
"523","04","04-003-1244","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-06-22
"524","04","04-003-1529","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-20
"525","04","04-003-1529","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-20
"526","04","04-003-1529","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","C",1-01-21
"527","04","04-003-1529","Derecho","GAM","V","ACTIVO","CONTRATOS","CONTRATOS","C",1-01-21
"528","04","04-003-1529","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","NC",1-01-21
"529","04","04-003-1529","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","C",1-01-21
"530","04","04-003-1529","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-21
"531","04","04-003-1529","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-21
"532","04","04-003-1529","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-06-21
"533","04","04-003-1529","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","C",1-12-21
"534","04","04-003-1529","Derecho","GAM","V","ACTIVO","DERECHO MERCANTIL","DERECHO MERCANTIL","C",1-12-21
"535","04","04-003-1529","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","C",1-12-21
"536","04","04-003-1529","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-06-22
"537","04","04-003-1529","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-22
"538","04","04-003-1529","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-06-22
"539","04","04-003-1529","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-06-22
"540","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","NC",1-09-20
"541","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","NC",1-09-20
"542","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","NC",1-09-20
"543","05","05-002-0012","Derecho","PESCER","M","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","NC",1-09-20
"544","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-09-20
"545","05","05-002-0012","Derecho","PESCER","M","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","NC",1-01-21
"546","05","05-002-0012","Derecho","PESCER","M","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","NC",1-01-21
"547","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","NC",1-01-21
"548","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","NC",1-01-21
"549","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","NC",1-12-21
"550","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","NC",1-12-21
"551","05","05-002-0012","Derecho","PESCER","M","ACTIVO","DERECHOS HUMANOS","DERECHOS HUMANOS","C",1-06-22
"552","05","05-002-0012","Derecho","PESCER","M","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS III","ESTUDIOS SOCIALES E HISTORICOS III","NC",1-06-22
"553","05","05-003-2140","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-09-20
"554","05","05-003-2140","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","NC",1-09-20
"555","05","05-003-2140","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","C",1-01-21
"556","05","05-003-2140","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","C",1-01-21
"557","05","05-003-2140","Derecho","GAM","V","ACTIVO","DERECHO ADMINISTRATIVO","DERECHO ADMINISTRATIVO","C",1-01-21
"558","05","05-003-2140","Derecho","SLT","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS III","ESTUDIOS SOCIALES E HISTORICOS III","NC",1-01-21
"559","05","05-003-2140","Derecho","GAM","V","ACTIVO","ANTROPOLOGIA JURIDICA","ANTROPOLOGIA JURIDICA","NC",1-01-21
"560","05","05-003-2140","Derecho","SLT","V","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS II","ESTUDIOS SOCIALES E HISTORICOS II","NC",1-01-21
"561","05","05-003-2140","Derecho","GAM","V","ACTIVO","ANTROPOLOGIA JURIDICA","ANTROPOLOGIA JURIDICA","NC",1-12-21
"562","05","05-003-2140","Derecho","GAM","V","ACTIVO","DELITOS EN PARTICULAR","DELITOS EN PARTICULAR","C",1-12-21
"563","05","05-003-2140","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","C",1-12-21
"564","05","05-003-2140","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","NC",1-12-21
"565","05","05-003-2140","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-22
"566","05","05-003-2140","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-22
"567","05","05-003-2140","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-22
"568","05","05-003-2140","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","NC",1-06-22
"569","05","05-003-2140","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-22
"570","05","05-003-2635","Derecho","PESCER","M","ACTIVO","CULTURA CIENTIFICA Y HUMANISTICA III","CULTURA CIENTIFICA Y HUMANISTICA III","NC",1-09-20
"571","05","05-003-2635","Derecho","PESCER","M","ACTIVO","FUNDAMENTOS CONSTITUCIONALES DEL ESTADO MEXICANO","FUNDAMENTOS CONSTITUCIONALES DEL ESTADO MEXICANO","NC",1-09-20
"572","05","05-003-2635","Derecho","PESCER","M","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS III","ESTUDIOS SOCIALES E HISTORICOS III","NC",1-09-20
"573","05","05-003-2635","Derecho","PESCER","M","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-01-21
"574","05","05-003-2635","Derecho","PESCER","M","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","NC",1-01-21
"575","05","05-003-2635","Derecho","PESCER","M","ACTIVO","ANTROPOLOGIA JURIDICA","ANTROPOLOGIA JURIDICA","NC",1-01-21
"576","05","05-003-2635","Derecho","PESCER","M","ACTIVO","DERECHOS HUMANOS","DERECHOS HUMANOS","NC",1-06-22
"577","05","05-003-3233","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","C",1-06-20
"578","05","05-003-3233","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-20
"579","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-20
"580","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","NC",1-06-20
"581","05","05-003-3233","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-20
"582","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-20
"583","05","05-003-3233","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-20
"584","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-09-20
"585","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO MERCANTIL","DERECHO MERCANTIL","C",1-01-21
"586","05","05-003-3233","Derecho","GAM","V","ACTIVO","CONTRATOS","CONTRATOS","C",1-01-21
"587","05","05-003-3233","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","NC",1-01-21
"588","05","05-003-3233","Derecho","GAM","V","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","C",1-01-21
"589","05","05-003-3233","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","C",1-01-21
"590","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","NC",1-01-21
"591","05","05-003-3233","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-21
"592","05","05-003-3233","Derecho","GAM","V","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-06-21
"593","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-21
"594","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-06-21
"595","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","NC",1-04-21
"596","05","05-003-3233","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","C",1-04-21
"597","05","05-003-3233","Derecho","GAM","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"598","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","C",1-12-21
"599","05","05-003-3233","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-12-21
"600","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"601","05","05-003-3233","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-12-21
"602","05","05-003-3233","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","C",1-12-21
"603","05","05-003-3233","Derecho","GAM","V","ACTIVO","LENGUA EXTRANJERA I","INGLES I","C",1-06-22
"604","05","05-005-2855","Derecho","PESCER","M","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-09-20
"605","05","05-005-2855","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-01-21
"606","05","05-005-2855","Derecho","GAM","M","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","C",1-04-21
"607","05","05-005-3325","Derecho","PESCER","M","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","NC",1-09-20
"608","05","05-005-3325","Derecho","PESCER","M","ACTIVO","LENGUAJE Y PENSAMIENTO I","LENGUAJE Y PENSAMIENTO I","NC",1-09-20
"609","05","05-005-3325","Derecho","PESCER","M","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","NC",1-09-20
"610","05","05-005-3325","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-09-20
"611","05","05-005-3325","Derecho","PESCER","M","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","NC",1-09-20
"612","05","05-005-3325","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-01-21
"613","05","05-006-2844","Derecho","PESCER","M","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","NC",1-09-20
"614","05","05-006-2844","Derecho","PESCER","M","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","NC",1-09-20
"615","05","05-006-2844","Derecho","PESCER","M","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","NC",1-09-20
"616","05","05-006-2844","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-09-20
"617","05","05-006-2844","Derecho","PESCER","M","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","NC",1-09-20
"618","05","05-006-2844","Derecho","PESCER","M","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","NC",1-01-21
"619","05","05-006-2844","Derecho","PESCER","M","ACTIVO","SOCIOLOGIA JURIDICA","SOCIOLOGIA JURIDICA","NC",1-01-21
"620","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO LABORAL","DERECHO LABORAL","C",1-06-20
"621","06","06-003-0645","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","C",1-06-20
"622","06","06-003-0645","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-20
"623","06","06-003-0645","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","NC",1-06-20
"624","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO FISCAL","DERECHO FISCAL","C",1-06-20
"625","06","06-003-0645","Derecho","GAM","V","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","NC",1-09-20
"626","06","06-003-0645","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","NC",1-09-20
"627","06","06-003-0645","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","NC",1-09-20
"628","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO MERCANTIL","DERECHO MERCANTIL","C",1-01-21
"629","06","06-003-0645","Derecho","GAM","V","ACTIVO","CLINICA PROCESAL","CLINICA PROCESAL","C",1-01-21
"630","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","NC",1-01-21
"631","06","06-003-0645","Derecho","GAM","V","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","C",1-01-21
"632","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO ADMINISTRATIVO","DERECHO ADMINISTRATIVO","C",1-01-21
"633","06","06-003-0645","Derecho","GAM","V","ACTIVO","ANTROPOLOGIA JURIDICA","ANTROPOLOGIA JURIDICA","C",1-01-21
"634","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO AGRARIO","DERECHO AGRARIO","C",1-01-21
"635","06","06-003-0645","Derecho","GAM","V","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-21
"636","06","06-003-0645","Derecho","GAM","V","ACTIVO","REGIMEN DE COMERCIO EXTERIOR","REGIMEN DE COMERCIO EXTERIOR","NC",1-06-21
"637","06","06-003-0645","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","NC",1-06-21
"638","06","06-003-0645","Derecho","GAM","V","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","C",1-06-21
"639","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","NC",1-06-21
"640","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO DE AMPARO","DERECHO DE AMPARO","C",1-06-21
"641","06","06-003-0645","Derecho","GAM","V","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","C",1-12-21
"642","06","06-003-0645","Derecho","GAM","V","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"643","06","06-003-0645","Derecho","GAM","V","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-12-21
"644","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"645","06","06-003-0645","Derecho","GAM","V","ACTIVO","BIENES Y SUCESIONES","BIENES Y SUCESIONES","C",1-12-21
"646","06","06-003-0645","Derecho","GAM","V","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","C",1-12-21
"647","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PUBLICO","DERECHO INTERNACIONAL PUBLICO","C",1-12-21
"648","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO INDIGENA","DERECHO INDIGENA","C",1-12-21
"649","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO INTERNACIONAL PRIVADO","DERECHO INTERNACIONAL PRIVADO","C",1-09-21
"650","06","06-003-0645","Derecho","GAM","V","ACTIVO","HISTORIA DEL DERECHO","HISTORIA DEL DERECHO","NC",1-03-22
"651","06","06-003-0645","Derecho","GAM","V","ACTIVO","DERECHO AMBIENTAL","DERECHO AMBIENTAL","C",1-06-22
"652","06","06-003-0645","Derecho","GAM","V","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","C",1-06-22
"653","06","06-003-0645","Derecho","GAM","V","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-22
"654","06","06-003-1850","Derecho","GAM","M","ACTIVO","TEORIA GENERAL DEL PROCESO","TEORIA GENERAL DEL PROCESO","C",1-01-21
"655","06","06-003-1850","Derecho","GAM","M","ACTIVO","ARGUMENTACION JURIDICA","ARGUMENTACION JURIDICA","C",1-01-21
"656","06","06-003-1850","Derecho","SLT","M","ACTIVO","ESTUDIOS SOCIALES E HISTORICOS II","ESTUDIOS SOCIALES E HISTORICOS II","C",1-01-21
"657","06","06-003-1850","Derecho","GAM","M","ACTIVO","DERECHO AGRARIO","DERECHO AGRARIO","C",1-01-21
"658","06","06-003-1850","Derecho","SLT","M","ACTIVO","LENGUAJE Y PENSAMIENTO III","LENGUAJE Y PENSAMIENTO III","C",1-01-21
"659","06","06-003-1850","Derecho","GAM","M","ACTIVO","LEGALIDAD SOCIAL DEL DERECHO","LEGALIDAD SOCIAL DEL DERECHO","C",1-01-21
"660","06","06-003-1850","Derecho","SLT","M","ACTIVO","PROBLEMAS JURIDICOS CONTEMPORANEOS","PROBLEMAS JURIDICOS CONTEMPORANEOS","C",1-01-21
"661","06","06-003-1850","Derecho","GAM","M","ACTIVO","TEORIA DEL ESTADO","TEORIA DEL ESTADO","C",1-01-21
"662","06","06-003-1850","Derecho","GAM","M","ACTIVO","PERSONA Y FAMILIA","PERSONA Y FAMILIA","C",1-06-21
"663","06","06-003-1850","Derecho","GAM","M","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","C",1-06-21
"664","06","06-003-1850","Derecho","GAM","M","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-06-21
"665","06","06-003-1850","Derecho","GAM","M","ACTIVO","OBLIGACIONES","OBLIGACIONES","C",1-06-21
"666","06","06-003-1850","Derecho","GAM","M","ACTIVO","PROCESOS EN PARTICULAR","PROCESOS EN PARTICULAR","C",1-06-21
"667","06","06-003-1850","Derecho","GAM","M","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-21
"668","06","06-003-1850","Derecho","SLT","M","ACTIVO","ELEMENTOS BASICOS DEL DERECHO","ELEMENTOS BASICOS DEL DERECHO","C",1-06-21
"669","06","06-003-1850","Derecho","SLT","M","ACTIVO","DERECHOS HUMANOS","DERECHOS HUMANOS","NC",1-06-21
"670","06","06-003-2649","Derecho","DV","V","EGRESADO","SEMINARIO DE AUTOR","HEGEL","C",1-06-20
"671","06","06-003-2649","Derecho","DV","V","EGRESADO","SEMINARIO DE PROBLEMAS","HUMANISMO Y ANTROPOLOGIA","C",1-06-20
"672","06","06-003-2649","Derecho","GAM","V","EGRESADO","SEMINARIO DE AUTOR","MICHEL FOUCAULT","C",1-06-21
"673","06","06-003-2649","Derecho","DV","V","EGRESADO","SEMINARIO DE PROBLEMAS","MARX Y LA FILOSOFIA","C",1-06-21
"674","06","06-003-2649","Derecho","DV","V","EGRESADO","SEMINARIO DE AUTOR","HEGEL II","C",1-04-21
"675","06","06-003-2649","Derecho","SLT","V","EGRESADO","SEMINARIO DE PROBLEMAS","IGUALDAD SOCIAL","C",1-04-21
"676","06","06-003-2649","Derecho","GAM","V","EGRESADO","HISTORIA DE LAS IDEAS POLITICAS","HISTORIA DE LAS IDEAS POLITICAS","C",1-12-21
"677","06","06-003-2649","Derecho","DV","V","EGRESADO","TALLER DE PENSAMIENTO CRITICO","TALLER DE PENSAMIENTO CRITICO","NC",1-12-21
"678","06","06-003-2649","Derecho","DV","V","EGRESADO","METAFISICA","METAFISICA","NC",1-06-22
"679","06","06-003-2649","Derecho","DV","V","EGRESADO","SEMINARIO DE TEXTO","EL TRACTUS LOGICOPHILOSOPHICUS DE L. WIGTGENSTEIN","C",1-06-22
"680","06","06-008-0017","Derecho","PESCER","M","EGRESADO","DERECHO DE AMPARO","DERECHO DE AMPARO","NC",1-09-20
"681","06","06-008-0017","Derecho","SLT","M","EGRESADO","ACTORES SOCIALES MOVIMIENTOS SOCIALES Y SOCIEDAD CIVIL. APORTES TEORICOS","ACTORES SOCIALES MOVIMIENTOS SOCIALES Y SOCIEDAD CIVIL. APORTES TEORICOS","C",1-01-21
"682","06","06-008-0017","Derecho","SLT","M","EGRESADO","ESTRUCTURA SOCIAL DEL MEXICO CONTEMPORANEO","ESTRUCTURA SOCIAL DEL MEXICO CONTEMPORANEO","C",1-01-21
"683","07","07-010-0009","Derecho","GAM","V","ACTIVO","FILOSOFIA DEL DERECHO","FILOSOFIA DEL DERECHO","C",1-06-22
"684","07","07-010-0022","Derecho","PESCER","M","ACTIVO","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","DELIMITACIONES DEL OBJETO DE INVESTIGACION JURIDICA","C",1-09-20
"685","07","07-010-0022","Derecho","PESCER","M","ACTIVO","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","SISTEMA NO JURISDICCIONAL DE LOS DERECHOS HUMANOS","C",1-01-21
"686","07","07-010-0022","Derecho","PESCER","M","ACTIVO","METODOS Y TECNICAS DE INVESTIGACION","METODOS Y TECNICAS DE INVESTIGACION","NC",1-01-21
"687","07","07-010-0022","Derecho","PESCER","M","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","NC",1-01-21
"688","07","07-010-0022","Derecho","PESCER","M","ACTIVO","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS","C",1-12-21
"689","07","07-010-0022","Derecho","PESCER","M","ACTIVO","TEORIA GENERAL DE LOS DERECHOS HUMANOS","TEORIA GENERAL DE LOS DERECHOS HUMANOS","NC",1-12-21
"690","07","07-010-0022","Derecho","PESCER","M","ACTIVO","SEMINARIO DE TESIS","SEMINARIO DE TESIS","C",1-06-22
"691","07","07-011-0085","Derecho","GAM","V","ACTIVO","REGIMEN JURIDICO DEL DISTRITO FEDERAL","REGIMEN JURIDICO DEL DISTRITO FEDERAL","C",1-06-20
"692","07","07-011-0085","Derecho","GAM","V","ACTIVO","TEORIA DE LA NORMA PENAL","TEORIA DE LA NORMA PENAL","C",1-06-20
"693","07","07-011-0085","Derecho","GAM","V","ACTIVO","DERECHO CONSTITUCIONAL","DERECHO CONSTITUCIONAL","C",1-06-20
